"","Symbol","xRNA16h","xRNA6h","pUUC16h","pUUC6h","R84816h","R8486h"
"8776","ARL17B",-0.181904236990087,0.0275207473058815,0.427349937481663,0.180520544103568,-0.378478185714147,-0.687809748597493
"8777","LOC100996709",-0.181904236990087,0.0275207473058815,0.427349937481663,0.180520544103568,-0.378478185714147,-0.687809748597493
"8778","LRRC37A",-0.48799436391911,0.0567401349577865,0.454543940319813,0.176528970740318,-0.662305308730349,-1.09454182490054
"8779","LRRC37A2",-0.148329375666827,-0.156961726259253,0.615487049866104,-0.130617521602225,-0.426940624868828,-0.956308960003982
"8780","GOSR2",0.37422481541806,0.200161435600436,0.428148255875097,0.297894893930156,-0.467336890761863,-0.392841598082224
"8781","LOC101927060",-0.678329464134769,-0.223623747380736,-0.464768121360163,-0.209218501891386,0.146044788396833,-0.128271630708311
"8782","CDC27",0.107840755026362,0.107745347844322,0.17700972670089,0.260332619493567,0.14465906278371,-0.683851481579089
"8784","EFCAB13",-1.42215945867913,-0.0793242593334257,0.141296901172709,-0.44588071457521,-0.154819729265314,0.991644410085039
"8785","NPEPPS",-0.05905698294011,0.0950398568305893,0.0413801935275365,0.149805867647925,-0.512494027660042,-0.917140570221904
"8786","KPNB1",0.422574237568647,-0.0093981656565459,0.489397765597819,0.0454483904605342,-0.24276901244863,-0.467359584169264
"8787","TBKBP1",0.10129436338755,0.269825311745746,-0.187805464230065,-0.0423850225907929,-0.444142314964122,0.921564813633025
"8788","OSBPL7",-0.272998668762247,0.19617418460755,-0.151843545584938,-0.226942033144466,-0.285351890214157,0.398070272603515
"8789","MRPL10",-0.0505901470655679,0.178755671526047,-0.183672852961979,0.196139756854975,-0.246193801462277,-0.0265082311675169
"8790","LRRC46",-0.640557500758945,0.697976837908406,-0.954415324814783,0.933141277160826,0.227465230446438,-0.196653110509388
"8791","SCRN2",-0.782066532602049,0.497514394260285,-0.837587498902433,-0.0726309581432737,-0.0103785252938294,0.561989248105375
"8792","LOC102724532",0.315486500752642,0.0151440696968179,-0.26081503782699,-0.224301720448187,-0.122689778817269,-0.393784474246585
"8793","SP2",0.235054980891195,0.302357389932046,-0.0290623688443847,0.269362790534416,0.0566144359421629,-0.529514776547941
"8794","SP2-AS1",0.0445361126392989,-0.102724510342093,0.60943964729279,-0.17890847113788,0.355412819827869,0.793226736339255
"8795","PNPO",0.189534937137852,-0.0707664476527827,0.132068951969399,-0.064716768237321,0.0720618319233863,0.881481933428485
"8796","CDK5RAP3",-0.316649922414037,0.374834177564718,-0.328191226491689,0.10868879391308,0.414360070013036,0.557734584063742
"8797","NFE2L1",0.382892494651505,1.03984819092245,0.293511094089039,1.08695807277657,-0.666085649604615,-0.289238893202034
"8798","CBX1",0.00224059132523157,-0.232192638833706,-0.0600570405517794,-0.193385332285346,0.427957593979105,0.0138659649282068
"8799","SNX11",0.618789928051955,0.287169569905926,0.6855199501137,0.350003600955338,-1.24469939476994,-0.882574431370011
"8800","SKAP1",-0.814107387752517,-0.38569532636228,-0.813502148837756,-0.293275406679352,1.23983199376664,1.87470990505493
"8801","HOXB2",0.306445481793903,0.110085969894161,0.134746497207275,0.0972305176647853,-0.51130188383212,-0.922203662114849
"8802","HOXB-AS1",0.172328999603977,0.749518718381688,0.719996918306511,0.73589793539671,-0.607255440138707,-1.44966204033258
"8803","HOXB3",-0.591265008469657,-0.0471988237776441,-0.149282700343157,-0.119833670729718,0.0831549267375691,0.0955780361362961
"8804","HOXB4",0.152767788691311,-0.10767670837294,-0.0848885439041347,-0.160601840738132,0.168630735399288,0.35398654402431
"8805","HOXB7",0.12947890568749,0.0391118482577997,-0.324149385739846,-0.0774099497008466,0.176198755110538,0.0254395960304952
"8806","CALCOCO2",-0.451536683770589,-0.00891311120592584,-0.394584576339878,0.0648846943962567,1.47110852335719,0.717070672234953
"8807","ATP5MC1",0.0786731300640371,-0.138448871875462,0.0482096282104249,-0.0785622473442013,0.576807518103601,0.540448672261876
"8808","UBE2Z",0.267920792467834,0.417510744402387,0.36765320652667,0.555309992094862,-0.797525746062375,-0.821186730621432
"8809","SNF8",0.211749445221415,0.206816067829511,0.233248302423456,0.167121385574881,-0.250521541567696,-0.305251504747945
"8810","GNGT2",-0.514572618699981,0.0878663824217792,-0.379958453823155,0.240572310929618,-0.269331130989239,0.161964691259406
"8811","ABI3",-0.0978074897021439,0.248677704481968,-0.53363272863031,0.190495608457025,-1.03451601957788,-0.494619358674897
"8812","PHOSPHO1",-1.09524327126407,-0.369026750625422,-1.25647784866304,-0.645455885416659,-1.42001728973341,-0.597313105349117
"8813","ZNF652",-0.873621131554865,-0.365854942123457,-0.583320615917171,-0.464385776753342,0.668883251459053,1.10818164932083
"8814","PHB",0.364389966879226,-0.0463358823288101,0.233555419764863,-0.103280308741318,0.398116315175448,0.952679422264134
"8815","NGFR",-2.11630693808744,-0.111617761657116,-3.10356283046462,-0.355524255706942,4.06886902929416,3.24731496686549
"8816","SPOP",0.22779590936589,0.137399161371486,0.207577443448541,0.173011940039183,-0.191791590783166,-0.116601844208924
"8817","SLC35B1",0.541255577013808,0.346279022944713,0.510895691308588,0.350857963746444,0.0520461678271626,-0.619638639321213
"8818","FAM117A",-0.18613717418248,0.0642366511306425,-0.380446257156911,-0.0937004824730989,-0.563839600628254,0.533673184256206
"8819","KAT7",-0.143208243924101,0.336532710377883,0.0390360139688584,0.415268147312822,0.0184893569288768,-0.102661918452156
"8820","PDK2",-0.0547030055193315,-0.0797845940058553,-0.2304876414356,-0.246577657160251,0.103219377791559,1.23279970757988
"8821","PPP1R9B",0.355198463012251,0.247242933181901,0.135420346987833,0.161883652786692,-1.1325369385449,-0.429506805129926
"8823","XYLT2",-0.506507786760242,0.0663188525031615,-0.666712198903201,-0.40389992833269,1.21221736477499,2.77654408084398
"8824","MRPL27",0.287065041435852,0.0376346716479727,0.178808603470029,0.0131805930302014,0.0916633412597584,0.0938760142734528
"8825","EME1",-0.544595912812191,0.0484823983282639,-0.437501729141556,0.14942193539307,0.201888623037884,0.0462565033098877
"8826","LRRC59",0.469011507706324,0.191651181354046,0.44071073402654,0.231890306173813,0.22745259290751,-0.0389460847630856
"8827","ACSF2",-1.00385460436994,0.328505708500675,-1.0465486048901,0.268052571680362,0.295038112466286,0.244134605245323
"8828","RSAD1",-0.436694342680936,-0.316201122895714,-0.455506573943883,-0.50785414837278,0.537281415683224,1.14913051217977
"8829","SPATA20",-0.618538751337047,0.333554226888173,-0.794918331333939,0.289548189838692,0.145635437540937,0.738500541927765
"8830","ANKRD40",0.234071288761378,-0.0132723181044738,0.2648002369708,0.00644081045482946,0.346158828637712,0.106077380881718
"8831","LUC7L3",-0.226520621259351,0.237039711150719,0.0712275075351574,0.259754428595702,0.251327687059178,0.291931977987053
"8832","TOB1",0.18314569723281,0.160645827160234,0.0725876336858066,0.115338544621487,-0.102917140821403,0.375048360055815
"8833","SPAG9",-0.0746917995325239,1.32406597258733,0.0797667403344915,1.429282626075,0.180871829955054,-0.337535374872515
"8834","NME1",0.86395878034554,-0.258569055548913,0.569017759689279,-0.137864152786194,-0.217075605851906,0.709693215493686
"8835","NME2",0.258674673028515,0.0149808858805963,0.77773839339582,-0.493716507168933,0.057428157062255,0.532903010588597
"8836","MBTD1",-0.433905728495639,-0.607155209711179,-0.357274905710943,-0.657181164572932,0.614333028517246,0.327425120738616
"8837","UTP18",0.32582135928665,-0.365467948029507,0.312122726126894,-0.258129851210736,0.06472049482447,0.541223437795524
"8838","COX11",0.23411126139054,0.216331077691893,-0.0875960776169667,0.175460237952269,0.257298124550158,0.528490863015329
"8839","STXBP4",0.0605586151878858,0.0580863642192132,0.376122149496717,-0.0114900091456408,-0.127031218759377,-0.534758784975705
"8840","MMD",0.313450657233665,1.00252692469312,0.182461157004106,0.978954248763467,-0.319797441807037,-1.28815744840252
"8841","PCTP",-0.308732712718737,0.586536777451436,-0.423424531366572,0.742513432476625,0.283720862974833,-0.692554848799563
"8842","C17orf67",0.520825306167763,0.271228866211386,0.886467805643749,0.515987329482818,-1.137503272052,-0.663127768407407
"8843","DGKE",0.241507283621319,-0.199179157051708,0.341134183544969,-0.190530519315613,0.227156563326737,0.294662922348777
"8844","TRIM25",0.633063799113365,-0.0392550334655403,0.702149349470997,0.0358546358484904,-0.842178841046943,-1.12594350677081
"8845","COIL",0.0396447117565201,0.059581388707964,0.0838995738349334,0.0753148003097544,0.197126415759211,-0.0937540126262809
"8846","SCPEP1",0.243606784291426,0.681674964444507,0.277494747542795,0.779509594671415,-0.331649708784217,-0.200526336538608
"8847","AKAP1",0.168394341083985,-0.547398309901403,0.0843602287405561,-0.692512522140196,0.376555091481384,1.47765614079516
"8848","MSI2",-0.422717312493963,-0.562392670684414,-0.531580654149068,-0.66178800290138,0.501463318676192,1.19990486958604
"8849","MRPS23",0.428768010999728,-0.243424110045812,0.380892245970787,-0.22608706240553,-0.116814974508338,0.391433083407357
"8850","CUEDC1",-0.565339104796163,-0.885555898604922,-1.05411181520665,-1.50594067465339,0.462783996301621,0.66789771286216
"8851","VEZF1",-0.140555330068794,-0.0489601136902162,-0.142175105610124,-0.0619284488226445,0.393620906775229,0.0299398763880588
"8852","SRSF1",0.519318741361692,-0.101304159731039,0.275918151619409,-0.155966849762088,0.509748762904361,0.620290506935963
"8853","DYNLL2",0.393813770217582,0.0289801771859813,0.185882827830381,-0.0886716751209569,0.278124727536601,0.364021995103234
"8854","MKS1",-0.257484805620959,0.26031500543043,-0.343527986465045,0.0788744441201236,0.00204696580821009,0.557495023832051
"8855","TSPOAP1",-1.39440549716073,-0.121475419076619,-0.827863518386875,-0.270767082653034,-3.8467151867578,-1.26317236128154
"8856","TSPOAP1-AS1",-0.119051913200873,-0.359147219631912,-0.31791142098222,-0.198947667461836,-0.324147721530946,-0.379115859625965
"8857","RNF43",-1.10187531092087,0.470123123778866,0.296868135159125,0.716916920072126,-0.141374822985428,-0.527926242925774
"8858","HSF5",-0.780447783391276,-0.134751804876189,0.0422306711783062,-0.191043679518879,0.853064763112826,1.15602605406621
"8859","MTMR4",0.438788528684292,0.534566698366489,0.583666430595507,0.506417835396466,-0.369865703262436,-0.312334858147275
"8860","SEPTIN4",2.45855932735378,3.49685776858441,3.18797787932265,4.43024691513984,-1.85018163203011,-1.86427114235352
"8861","RAD51C",0.270904532327631,-0.199016225400511,0.238662649372677,-0.178974786425257,0.191958733343033,0.445074704986827
"8862","PPM1E",0.395758165795107,-0.0964112843631002,0.527406340661627,-0.339079404238134,-0.0175475687586306,-0.888901172009791
"8863","TRIM37",0.226309491996535,0.0128998722449573,0.27746271248466,0.0900231562685229,-0.252885472290386,-0.486984336623876
"8864","SKA2",-0.00188208963440028,-0.257156044816297,-0.145690934388048,-0.185096468950016,0.369680794044395,-0.444848915106969
"8865","PRR11",-0.262345542591832,-0.224755974904423,-0.30111005528766,-0.214467308955395,0.557132684954906,-0.716141860670161
"8866","SMG8",0.304073920960369,0.21878098186642,0.387230490479546,0.261135481727187,-0.283492678448977,-0.290037317352962
"8867","GDPD1",-1.02713573549804,-0.664377413616058,-1.04747166207598,-0.878319319182037,0.574055049298624,0.310790676454598
"8868","YPEL2",-1.55299681280136,-0.751997072361298,-1.6803376082804,-1.22044195264821,-0.116455423670922,1.03121727977996
"8869","DHX40",-0.161997269252509,0.147686294298281,-0.122599227735087,0.199179023482791,0.513008819336858,0.321026221083296
"8870","CLTC",-0.0483459318785811,0.186601406316796,0.256128336923896,0.308875039852496,-0.189147201994983,-0.490782166460336
"8871","PTRH2",0.348523442750565,-0.194841329079353,0.39269988242423,-0.166252619536644,-0.254307596702956,0.160671427453625
"8872","VMP1",0.37106365285281,0.234152802115411,0.331579106950551,0.366349924467166,-0.371504478755942,-0.840152274846649
"8873","TUBD1",0.134042717566135,0.163753992352003,0.331485492801297,0.34482127658254,-0.188901653716028,-0.335418789204533
"8874","RPS6KB1",0.190542545637205,-0.0549481210446149,0.224882436484186,0.0143226344322895,0.1340421146776,0.159281730247229
"8875","RNFT1",-0.186794801891703,0.313516831375256,-0.146530705926542,0.237127443680586,0.0364549458938171,-0.476371162949561
"8876","HEATR6",-0.165700755006236,-0.235836508187733,0.00301539719859324,-0.341219450448172,-0.839927187966516,0.245567818059891
"8877","WFDC21P",1.13609232639797,-1.18340836077726,1.82591032067453,-0.3220668570563,-5.6608304468144,-6.1988062961848
"8878","USP32",-0.244153558860517,-0.25278637088651,-0.0323863827792667,-0.107915321746502,-0.316632226367276,-0.174430549961472
"8879","APPBP2",-0.00458425119168006,0.205636907695639,-0.00574540622860655,0.273383878787001,-0.0530040298262312,-0.513912053417131
"8880","PPM1D",-0.0834024357990262,-0.0761980874693454,-0.0923016947889166,-0.120200543982746,0.351851759053738,0.24846347831856
"8881","BCAS3",-0.17205191066127,-0.0874701606448984,-0.197586041804135,0.104067977910817,-0.0332610529017828,0.510576802230359
"8884","BRIP1",0.777846270536364,0.934963573002622,1.08705800431899,1.32107826780949,-0.604542058516724,-1.18224384004079
"8885","INTS2",-0.176004802264223,-0.0603539099792843,-0.0891021583893283,-0.00731139253513552,0.255759980507148,0.301471370382831
"8886","MED13",0.292746425814888,0.228354394328545,0.547078700567433,0.396340529794478,-0.588814961566479,-1.02692131033723
"8887","METTL2A",0.187176540039653,0.0449160183299098,0.261294098498244,0.012910255792308,0.124719753836696,0.403566798247154
"8888","TLK2",0.507903530604595,0.112903758275369,0.624142326205795,0.346079416684447,-0.612089827458361,-0.945325647251705
"8889","CYB561",0.682305279127779,0.239318594190846,0.358746644711359,0.0676821194197515,0.209035417285633,-0.130499200486512
"8890","DCAF7",-0.199327090738033,-0.0178531159427514,-0.115533226046,0.0316630744742852,0.223999460106412,-0.086319129051492
"8891","TACO1",0.415712124725664,0.253632177591785,0.338324070180209,0.278484839215621,-0.220364523380949,-0.0226470009043532
"8892","MAP3K3",-0.447159582517013,-0.122338238675236,-0.627693109443868,-0.172659795337907,0.327617085921988,0.15972268186407
"8893","STRADA",-1.05821994205228,0.4201042196724,-0.0187642508943317,0.586910847016184,-0.503364530759127,-0.286329387235258
"8894","LIMD2",0.409896197442781,0.26724992235541,-0.135808240337426,-0.023699554590131,-0.327159709275919,0.558485367078773
"8895","CCDC47",0.10590660326804,-0.0581004599633822,0.122244578830108,-0.00454790813129354,-0.104345344695503,0.115739899969963
"8896","DDX42",-0.0921910932849873,0.0371326485037998,0.128614315634142,0.067022432097995,-0.125635345407954,-0.103941416562776
"8897","FTSJ3",0.552079841537652,0.154460304809573,0.572398712349077,0.166562918794438,-0.324571177505461,0.0830377365746514
"8898","PSMC5",0.375486624198781,0.197310622861826,0.339113120318621,0.220932426545491,-0.0686567360640836,-0.398689005185765
"8899","SMARCD2",-0.141346061167934,-0.20590795574467,-0.300017534055479,-0.221418823319641,0.224612800203757,0.625961996071517
"8900","PRR29",0.0773050125454984,0.474296000766572,-0.272102958952076,0.0147002998123094,0.962397419907865,1.10803213751539
"8901","ICAM2",0.0288099073575394,0.247736136329244,-0.155674638835703,0.116982322938664,0.635995215706159,0.828134180235786
"8902","ERN1",-0.133079816541495,-0.284648758770022,0.127863971306242,-0.266989780702369,-0.0740972468746621,0.0994009262117538
"8903","TEX2",0.0939045028023801,-0.46858328580554,0.261492730482125,-0.542552227066431,-0.0721613142997637,0.736040522079574
"8904","PECAM1",-1.14374901295339,-0.993461216686376,-0.894680463863778,-1.07134797496777,1.59182125598027,-0.026306060938444
"8905","MILR1",-0.51577574262654,-0.569531649150989,-0.182741867182821,-0.544613778845132,-0.169531815171231,0.147726663716835
"8906","POLG2",-0.639562779112112,-0.368210053043781,-0.331281443754253,-0.465002061314239,0.23905642055012,1.35643914084169
"8907","DDX5",0.185053266185843,-0.305396642769998,0.300252392437298,-0.271064037431024,-0.00415109880598343,-0.0905136820592291
"8908","CEP95",-0.248658787189279,-0.211166681839432,-0.00382934908857171,-0.130380592842455,0.190521279382518,0.0575268393525856
"8909","SMURF2",-0.205134404819247,-0.257395101464173,-0.0797438611899039,-0.172441899348475,0.0183326549740198,-0.362705187769465
"8910","LRRC37A3",0.00600799193880679,-0.086587606435171,0.145701090148605,0.208518291098816,-0.502066044811563,-1.44361235651995
"8911","AMZ2P1",-0.251639780122338,0.54825502685867,-0.186966371119902,0.916562524582889,0.334965382424112,0.302309329778696
"8912","GNA13",0.164262850196718,0.0874695354719795,0.181082753715142,0.151165324902256,0.0803071107625568,-0.172636724012504
"8914","CEP112",-0.448294698358842,-0.532667299694454,-0.441841189580677,-0.496890763085511,0.587842331061641,0.248425037937859
"8915","PRKCA",-0.773757612594694,-0.725401115506895,-0.565041726762824,-0.829795200361573,0.753063951579713,0.246087467818424
"8916","HELZ",-0.519185519425256,-0.164908674025957,-0.16931307759038,-0.100795147119769,-0.17603920796756,-0.345659227483296
"8917","PSMD12",0.558212875979185,0.468703693307433,0.610320075195718,0.611276165327704,-0.109644392783943,-0.781586998464349
"8918","PITPNC1",-0.524013324265026,-0.441386926972708,-0.672099560011272,-0.512152040062156,0.686662927510805,1.62689980742327
"8919","NOL11",0.566493313172181,-0.0979878929859941,0.508791640291175,-0.076866156677996,0.155598755366388,0.071778631547932
"8920","BPTF",-0.420397854640188,0.02634210220374,-0.110030690807549,0.00284161603851419,0.236717493656287,0.0772275679467548
"8921","C17orf58",-0.239753156869185,-0.549097064057781,-0.27398858415699,-0.514333804955284,0.561855731388199,0.755331292325398
"8922","KPNA2",0.619718812317321,0.0425325522166746,0.616223980345288,0.179875733957972,-0.0686330505426572,-0.608703889797867
"8923","AMZ2",-0.0625887741305309,-0.0936615867772563,-0.0405956798633438,-0.0169489157073451,0.266558964213373,0.541332078760174
"8924","ARSG",-0.573771720822902,-0.223605539987765,-0.600039421204345,-0.161796704410738,0.970952386394636,1.39607896078184
"8925","SLC16A6",0.446366557628748,-0.053098683516427,0.336110513944276,-0.303737532183198,0.284642861972413,1.16231343070769
"8926","WIPI1",-0.336784660272388,0.0699603541302488,-0.141200301268128,0.2021914060617,-0.143493963179374,0.232001441656692
"8927","PRKAR1A",-0.36776655132059,0.019838857156407,-0.533705906588129,0.107706603456243,0.148845299381471,-0.327225308068222
"8928","ABCA9",0.422923865025126,-0.0575889060034956,1.36383049611148,-0.214846463031982,-1.70203378881959,-2.73668724481722
"8929","ABCA6",0.107546875725945,0.252989203524672,0.170634479449931,-0.00342290593919357,-0.680114004442008,-1.30005189474195
"8931","ABCA5",-0.521709355998527,0.416519201284691,-0.343906351598778,0.294946228237735,-0.830596485072458,-1.39551396684878
"8932","MAP2K6",0.672794413852897,-0.219151188197538,1.00879692216643,-0.239338586334501,-1.5324928301797,-1.83657447105473
"8933","SLC39A11",0.308381610396341,-0.105061736289073,0.160364041900109,-0.106423027539803,0.0307828670126488,0.224256966706559
"8935","COG1",-0.203812375546826,0.633486768475586,-0.0314324548108979,0.55281611281842,-0.140598794047072,-0.661351871146752
"8936","FAM104A",-0.0156394758348043,0.188161014675449,-0.192452751841472,0.160827977564079,-0.0356913252915827,-0.250229839775287
"8937","C17orf80",0.227639160771189,-0.0187886235593241,0.275807614525272,-0.0225213834783578,-0.157781865856212,-0.314111490685439
"8938","CDC42EP4",-0.361395638251065,0.816334567273266,-0.716964991031409,0.480872462843119,0.228380678828273,-0.1338717523981
"8939","SDK2",-0.106034802124262,0.0484698828342742,-0.203372820146744,-0.250498316022089,0.635512077508762,2.42295057375344
"8940","RPL38",0.399361235517694,0.0161784138784596,-0.0433205873178769,0.0403594558506254,-0.0762715441772629,0.169884457511557
"8942","TTYH2",0.62476602506394,0.00747603838254213,0.419790010665347,-0.297015666444405,-0.115354573736366,1.26844267224564
"8943","GPRC5C",-1.06371271473453,-0.659628846468293,-1.65704761086362,-1.03600660667947,0.822616112770745,0.612595020439548
"8944","CD300A",-1.11956764482498,-0.806605738079057,-1.30276975528629,-0.427167660310769,0.698286252133687,2.30139215688697
"8945","CD300LB",-1.18185715442392,-0.97052805677298,-1.37971846658615,-1.4556122771185,0.221286390888093,-0.374884670041043
"8946","CD300C",-1.06289895129574,-0.508162624843634,-1.71073356608536,-0.835267182977259,0.13324390175578,-1.30836534676486
"8949","CD300LF",0.00919789632787634,-0.249517913850522,-0.0567109563599118,-0.457072990195601,1.06248037587785,0.976816601801864
"8950","SLC9A3R1",-0.311452566810152,-0.220956259417378,-0.642870777046747,-0.450835255390183,0.878632576478831,1.19430020917264
"8951","NAT9",0.291670062989574,-0.106771350537916,0.119094884274753,-0.333148288865728,-0.0725689100576914,0.229889190834073
"8952","TMEM104",0.368731894070024,-0.0270346117688724,-0.0765947935509231,-0.297111328169206,-0.0756766698051779,0.29444702440484
"8953","FDXR",-0.655412991793024,0.548913743372913,-1.02657969516391,0.0579169109407537,0.218740629431668,1.0617018129621
"8954","MRPL58",0.310659880699681,-0.0202055126520167,0.16745485909944,0.0917794657957277,-0.205649331104742,0.177760123961423
"8955","KCTD2",0.0625315053978607,0.226629534591925,-0.0215890747637782,0.0948444307600771,0.0284709382168008,-0.12113239299452
"8956","ATP5PD",0.0918816516374032,-0.0418765043501459,-0.109497202303883,-0.019680203347363,-0.290935041575557,-0.088371832435525
"8958","ARMC7",0.287840019885184,0.0298888241186966,-0.224571524142303,0.063098905903903,0.183650641732998,0.449886172222154
"8959","NT5C",0.556035315136659,0.154380413889294,-0.302726506463951,0.0338897302386221,-0.207011481624295,0.288728269063303
"8960","JPT1",0.485894115855014,-0.0662093859251256,0.162306678286843,-0.150767566902014,-0.184349401342026,0.207657374988828
"8961","SUMO2",0.0574196566575812,0.00306714805003916,-0.0377129691449262,-0.00234383309475868,0.0872039142156616,-0.16179869982244
"8962","NUP85",-0.0325895744672121,0.0122694897579141,0.0263265723359729,-0.00745525197365045,-0.0589220817596243,-0.309163751486622
"8963","GGA3",-0.0105011134861154,0.338041916444251,0.0511329365832347,0.228599361479292,-0.441403183427536,-0.428465721526191
"8964","MRPS7",0.447370333462437,0.049117302000303,0.33185286347297,0.0544877477630501,-0.436885070866492,-0.0821941605501452
"8965","MIF4GD",-0.677868336902715,-0.1505943606535,-0.831856479259666,-0.217295645929992,0.555711431747676,1.04715490156034
"8966","SLC25A19",0.447091067028836,-0.214301635314827,0.409732257272382,-0.295745628259843,-0.281031043482538,0.849173347506498
"8967","GRB2",0.16510884315929,-0.0239838105343029,0.107098372791686,0.00398614019281445,-0.357592890421599,-0.330239114863979
"8968","TMEM94",-0.32960595293444,0.313266063128889,-0.479473988794101,0.157969648197109,-0.0433614552150635,-0.134439646525464
"8969","CASKIN2",0.221481161926299,0.197364846103833,-0.187965230317125,-0.0647120263295672,-0.0726465955826164,-0.314946141093303
"8970","TSEN54",0.104047010178855,-0.283793660257648,-0.0297525795130676,-0.502984986326689,-0.161903175829126,0.792578631190514
"8971","LLGL2",0.132821323169702,0.229629650417244,-0.386732862321489,-0.19168489819368,-0.178511583443655,0.518408810177737
"8972","MYO15B",-0.806720559465581,0.495793283723092,-0.316393186591267,0.252844759655155,-0.448914928361429,-0.473643962392372
"8973","RECQL5",-0.0598365839719045,0.45805030728536,0.000515634312402929,0.288246381501907,-0.767132268488001,-0.331190960200856
"8974","SAP30BP",0.316598652733759,0.503832961496815,0.325172909826712,0.57177909501072,-0.483394719315046,-0.917662186303904
"8975","GALK1",-0.02553718183735,0.0228510617668486,-0.73885785477527,-0.342201210705865,0.408144691841672,1.79763187752546
"8976","H3-3B",0.573681824789314,0.154287657078765,0.443518304437003,0.219909534486364,-0.2910359574757,-0.586202725146884
"8977","UNK",0.255448405351162,0.345499589384215,0.0622196447534183,0.297179133419457,-0.160198801352892,-0.209062292845523
"8978","UNC13D",0.012156070831709,-0.0374907635740151,-0.245057504247101,-0.228724488091216,0.0621426983576839,0.988924883594122
"8979","WBP2",-0.195798274538861,-0.161222044461847,-0.450420893762827,-0.191912635221612,-0.476772651857298,-0.0177624466891342
"8980","TRIM47",0.227932429984477,-0.587462528071449,-0.210308471029631,-0.862106520959853,0.591104454596134,2.07018095937803
"8981","TRIM65",-0.119768883728778,-0.492360526485412,-0.222840629399234,-0.685835870840912,0.71129613291668,1.89995820303425
"8982","MRPL38",-0.333838676965427,0.334530795737752,-0.0658788003865752,-0.100795092796829,-0.288375797231316,0.429954836271828
"8983","FBF1",-0.453957180793152,0.398385626416856,-0.25769603299811,0.318047904728878,0.0988782295693155,-0.120149217633078
"8984","ACOX1",-0.193450515209267,-0.0443987677762486,-0.15903722751055,0.0681535365107893,-0.40700073390076,-0.366452378880246
"8985","TEN1-CDK3",-0.491697419169664,0.0655781167245712,0.202500476331662,-0.00174580305046883,-0.183125248113456,0.535039323367989
"8986","SRP68",0.116737347497823,0.465045885188357,0.122253707493474,0.580542934200725,-0.080426621732902,-0.305720410428209
"8987","EXOC7",0.129907688525931,0.149349438397393,0.135719707753467,0.076537364430657,-0.48145028294461,-0.484946590710078
"8988","UBALD2",0.22016073188934,-0.131003100584902,-0.348651050051656,0.0491651088716483,-0.445167338718943,-1.71111613581638
"8989","PRPSAP1",-0.310744843271622,-0.339362278304908,-0.334953949191479,-0.380992835299312,0.128648672583733,0.109013257110236
"8990","SPHK1",0.555654816834711,-0.140480476104646,-0.0142457908419162,-0.0635154669677583,-1.06056869034905,-1.43163248956623
"8991","UBE2O",0.0776281271592648,0.172401250149348,-0.00835029611230603,0.0754988241601174,-0.0385870928023837,0.271985655376121
"8992","RHBDF2",0.615583870254928,-0.0724062964466279,0.290028794661377,-0.193745825518256,-1.85554422085622,-1.69402846393032
"8993","SNHG16",0.0920457937504212,-0.504372326075392,0.232654615325302,-0.318921297108426,0.0846436191436219,0.84249910002473
"8994","MXRA7",-1.16156657903796,-0.338497235996633,-1.29562191989212,-0.23016366782108,1.03441084435865,-0.189478209573023
"8995","JMJD6",0.10347727867858,-0.12858242683542,-0.0447907370937946,-0.066058523406045,-0.457169211222233,-0.244343796283203
"8996","METTL23",-0.201015654914582,-0.337739551640588,-0.335433437315089,-0.184687361586964,-0.257717496012318,0.502507272330044
"8997","SRSF2",0.310985635545728,-0.203714358017076,0.317059455503214,-0.116951719475615,0.273094496404004,0.165824460174761
"8998","MFSD11",-0.229614972173371,0.0385137712199235,-0.278205567249978,0.0164799061212221,-0.012636703496756,-0.105156041241051
"8999","SNHG20",0.120516715788784,-0.482739487834122,-0.026846103994385,-0.790411079095432,0.235880799826804,1.09654063109758
"9000","SEC14L1",-0.146102839385231,-0.192325255394793,-0.235963293751927,-0.218758494080746,-0.315845878808922,-0.651373401268156
"9001","SEPTIN9",-0.294023597531205,-0.447228357028007,-0.618469552370985,-0.58138659488367,0.125618979267496,1.32444528855094
