Symbol,xRNA16h,xRNA6h,pUUC16h,pUUC6h,R84816h,R8486h
B3GNT9,0.283826179,-0.179070389,0.216645976,-0.05667803,-1.142346545,-0.39345437
TRADD,0.831261398,0.892307307,0.343330672,-0.018421297,-1.665292653,-0.826238583
FBXL8,0.243957711,0.557232098,0.030454308,-0.105405978,-0.249738134,0.736530758
HSF4,-0.468679757,0.301071584,-0.184146705,0.358510007,0.053778773,0.942068727
NOL3,-0.375292938,0.137153932,0.275098566,0.093700444,0.761666761,0.175222713
KIAA0895L,-0.498528803,0.379755027,0.156496587,0.324113085,-0.047172657,-0.236037437
E2F4,0.480325253,0.096564218,0.171588855,0.12106081,-0.128466065,0.318424516
ELMO3,0.433195071,0.246201248,0.331991817,0.272320317,-0.533809438,0.003256803
TMEM208,0.599945753,0.314750455,0.233636247,0.068642358,-0.101578943,-0.266144901
FHOD1,-0.237287941,-0.214442538,0.283501226,0.265446304,0.260162907,1.541823384
PLEKHG4,0.672096026,0.147428684,0.175019559,0.318469851,0.620567642,1.332446617
KCTD19,3.324758198,1.95543999,-0.518661177,-0.826406431,-1.26682085,-1.802851256
ATP6V0D1,0.454386527,0.079428946,0.192252323,0.043483485,-0.859033583,-0.391810708
LOC101927837,-1.288426693,-0.003459354,-0.390084101,0.08277663,0.30016976,1.528512588
RIPOR1,-0.488168677,-0.389059609,0.376209088,0.268148271,0.676564871,1.760160581
CTCF,-0.008227758,-0.034613074,0.010093464,0.001877602,0.366454014,0.065381265
CARMIL2,-0.351723589,-0.329460055,0.396463493,0.360504742,1.191817394,2.865725178
ACD,0.042015321,0.10770647,0.389603224,0.238062669,0.122885631,0.878690894
PARD6A,-0.235008679,-0.001075411,0.692851841,0.467542854,1.412575106,4.36138486
ENKD1,-0.288048779,0.562321706,0.481720572,0.423738039,0.283655181,1.048422107
GFOD2,0.065106615,0.011306388,0.180519482,0.167507255,0.388663854,0.17050697
RANBP10,0.029329934,0.551897076,-0.008376675,0.156808511,-0.174777835,-0.326401469
CENPT,-0.068492065,-0.009703493,0.051359112,0.331989636,0.428290471,0.69644361
THAP11,0.075923424,-0.396427356,0.156935085,0.094980971,0.333645154,1.004612596
NUTF2,0.285267732,-0.063125205,0.0623733,0.033236784,-0.058178369,0.27348552
EDC4,0.140918127,0.230449165,0.173330181,0.141401998,-0.158584178,0.168843894
PSKH1,0.135762412,0.375780677,0.243607222,0.143374851,-0.169007892,-0.245862225
PSMB10,0.557832103,0.850859259,0.702006165,0.230106122,-0.457692778,-0.072817983
LCAT,-0.852609414,0.747793857,0.0806088,0.010522224,-0.2782552,-0.418342647
SLC12A4,-0.709285072,0.827941616,0.268218132,0.18927459,-0.347731601,-0.354302178
DUS2,0.021888993,-0.175659777,-0.067507894,0.011826202,-0.356316366,0.291578852
DDX28,0.370696164,0.196022503,0.188570326,0.07269356,-0.025721263,0.163586543
NFATC3,-0.124726307,0.220654461,-0.230107062,-0.03063077,0.118703179,0.081884618
PLA2G15,-0.749528041,0.000312937,0.347880282,0.473607625,0.519798026,0.618413432
SLC7A6,0.064081283,-0.398199487,0.084874802,0.213152929,0.581615857,1.194980129
SLC7A6OS,0.202978873,0.203635738,0.182740893,0.12061151,-0.575682546,-0.462106276
PRMT7,0.241165966,0.07853603,0.1257018,0.141412542,-0.030594303,0.68657379
SMPD3,0.054935759,-0.037302107,0.563659192,0.276406909,-0.711027985,-0.819035992
ZFP90,-0.861852151,-0.276625647,-0.198057047,0.049567801,-0.032669683,-0.455742287
CDH1,0.107887358,-0.999443282,0.052599444,-0.368480255,-3.663584206,-4.991684928
TANGO6,0.06579295,-0.347925462,-0.074866863,-0.129619069,-0.210920418,-0.569252219
HAS3,0.011491491,-0.008521614,-0.035876328,0.019732601,-0.159202142,-2.095641024
CHTF8,0.78866155,0.61859561,0.057926476,0.196211824,-0.516694566,-1.029285893
UTP4,0.463650594,-0.306216211,-0.089052518,-0.008729864,-0.27951317,0.031294509
SNTB2,-0.483501574,-0.418179652,-0.113065204,0.005991915,0.044308084,0.040046952
VPS4A,0.057103015,-0.034435345,0.154137517,0.075097539,0.020176779,-0.005361325
COG8,-0.192888593,-0.167754913,0.181681128,0.127977501,0.327595776,0.897202471
NIP7,0.736879635,-0.228522273,0.115349433,0.06801903,0.219317584,0.595751001
TMED6,0.381426642,-0.053537337,0.04135055,-0.077199818,0.548194223,0.684659069
TERF2,0.097193759,0.012041627,0.06265154,0.05267572,0.067246582,0.099155596
CYB5B,0.039561701,0.244607239,0.20193872,0.038231915,0.185530417,-0.355110978
NFAT5,-0.552203817,0.358041788,-0.607410846,-0.022411283,-0.313106258,-1.206658393
NQO1,0.344853146,0.001422385,0.13930043,0.042714538,-1.245984335,-1.178619572
NOB1,0.159511543,-0.206297709,0.182765418,0.097918287,-0.176127364,0.732820948
WWP2,0.001390164,0.240324132,0.150357688,0.06463915,-0.34570347,-0.487494009
PDXDC2P-NPIPB14P,-0.79456187,0.544240207,-0.717577253,0.037582827,-0.245935416,-0.767798183
PDPR,-0.076040474,0.313444868,-0.165782707,0.056444908,-0.32555448,-0.201292836
SMG1P7,-0.780608312,-0.120940711,-0.393654459,0.315541584,0.609051248,0.30221547
LOC107984138,-0.780608312,-0.120940711,-0.393654459,0.315541584,0.609051248,0.30221547
EXOSC6,0.246975821,-0.056206434,0.124576146,0.078027263,-0.032388479,0.054120973
AARS1,0.147300838,-0.173387742,-0.012807664,-0.006290433,-0.091610948,0.123665204
DDX19B,0.239504008,-0.02685608,0.202951055,0.027395293,-0.143263259,-0.078260135
DDX19A,0.669782515,-0.031285949,0.262757634,0.122919471,-0.194405162,0.525486637
ST3GAL2,0.679459858,0.431125396,0.316141202,-0.030711008,-2.051428539,-1.899897572
FCSK,-0.123355208,0.281987602,0.004695151,0.066900959,-0.560024888,0.438298621
COG4,-0.235186589,0.18110121,-0.033011183,0.042184933,-0.185103046,-0.256241963
SF3B3,0.06579357,-0.118632052,-0.194016895,-0.086617325,-0.073665132,0.101629884
MTSS2,0.050451874,-0.180836115,0.609348176,0.507933609,0.18568827,0.139105009
VAC14,0.284118584,0.489609091,0.209591306,0.069685371,-0.533783037,-0.034836427
CMTR2,0.044573632,0.117061433,-0.234166054,0.036582249,0.114986997,-0.347769627
PHLPP2,-0.224320428,-0.060903126,-0.010703108,-0.097317972,0.356981872,0.015873325
AP1G1,0.043886957,0.196339713,-0.12760405,-0.055872824,-0.242814893,-0.696589389
ATXN1L,0.244839157,0.17063167,-0.136608861,-0.011546306,-0.210370234,-0.54076942
IST1,0.020303786,0.318698925,-0.050682722,-0.064951633,-0.283709359,-0.427977226
ZNF821,-0.395296856,0.293986537,0.172366094,0.122509301,-0.241581555,-0.356747547
DHODH,0.379707964,-0.392834378,0.151655817,0.136305384,-0.002592379,1.229938666
TXNL4B,0.546780688,0.436157575,-0.078436528,-0.077472321,-0.306614855,-0.344088103
DHX38,0.09299298,0.262762339,-0.058182285,0.058010366,-0.268449313,-0.473464845
PMFBP1,-0.508162128,-0.277343122,-0.412574164,-0.114177122,0.546760492,-0.297078423
LINC01572,-0.687803505,-0.026931739,-0.642890098,-0.07136947,0.450432554,-0.703620246
ZFHX3,-0.075265336,0.290724373,-0.586694341,0.033460031,-0.379181033,-0.468727591
PSMD7,0.361148698,0.081381259,0.10015349,-0.007585435,0.09797272,-0.03122615
LOC283922,-0.067247726,0.360979025,-0.360134768,0.20599361,-0.654590572,-0.226642837
NPIPB15,-0.308038042,0.358409334,-0.523123163,0.341394445,-0.217551087,-0.591010051
LOC107984827,-1.235436901,-0.703474031,-0.840828177,-0.039478362,1.549150229,0.134930427
GLG1,-0.332945769,0.022142722,-0.162464949,-0.025463992,-0.442072219,-0.164567358
RFWD3,-0.079840612,0.032883371,-0.093774284,-0.049308632,-0.069660982,-0.20803917
MLKL,0.921090609,0.000476267,-0.509042678,-0.341013867,-1.409995539,-0.246321036
WDR59,-0.21272592,-0.055551069,-0.068956182,0.048471903,0.004500286,0.417158979
ZNRF1,-0.658339447,-0.477371593,0.22141962,0.137436018,1.24052898,1.043069802
ZFP1,-0.14193448,-0.151400827,-0.021312511,0.035495046,0.480063861,-0.028980508
CFDP1,-0.201769772,-0.111205741,0.11822695,-0.087199586,0.4709226,0.333567188
TMEM170A,0.176580279,0.366438255,0.075855292,0.003605336,0.483658189,-0.167024329
TMEM231,-0.471995434,-0.210686092,0.051186045,-0.01392275,0.467866566,1.180901549
GABARAPL2,-0.123017597,-0.336057752,0.103336439,0.001696121,-0.793614868,-0.615305323
ADAT1,-0.175214783,-0.108777732,-0.082304101,0.065987361,-0.138934716,-0.161525969
KARS1,0.458247049,0.040338307,-0.170719683,-0.260157377,-0.641249904,-0.469555912
TERF2IP,-0.012186683,-0.189121541,0.025210916,-0.139562913,-0.113762597,-0.382861336
LOC105371348,-0.012186683,-0.189121541,0.025210916,-0.139562913,-0.113762597,-0.382861336
MON1B,-0.117622221,-0.029954612,0.123744721,0.110710329,0.007977227,0.011091164
ADAMTS18,-1.285967833,-1.43092213,-0.245675751,0.110745286,3.338612078,4.794916231
NUDT7,-0.926394066,0.126965317,0.289299099,-0.026965494,1.361860534,2.623696302
WWOX,-0.131513585,0.097311623,0.015701689,0.043343318,0.324326342,0.511609649
CMC2,0.369324669,-0.179398929,0.045546186,-0.109536221,-0.387765266,-0.632659267
CENPN,0.321800208,0.073021501,0.062198481,-0.028508961,0.156966935,-0.406559248
ATMIN,0.011901494,0.017270109,-0.066694056,-0.026521652,0.102173716,-0.010153013
GCSH,0.30917864,0.198819044,0.112696962,0.512114031,0.980762574,1.012967519
GAN,-0.249145612,-0.357856438,-0.26132951,0.051078578,0.216155349,0.532695247
CMIP,-0.386863655,-0.428384265,0.220568121,0.178538084,0.024025213,1.148894407
PLCG2,-0.395389575,1.752055228,-0.084701445,-0.034597972,-0.135678797,-0.344722013
MPHOSPH6,0.322341356,-0.042888103,0.002582603,-0.02614396,0.253976836,0.293487268
HSBP1,0.304135072,0.030103745,0.198578517,-0.016127602,0.067419414,-0.121195207
MLYCD,-0.3089285,0.003090713,0.074786218,0.188657347,-0.132542617,0.283912199
OSGIN1,0.118535654,0.501248549,0.53720374,0.444510919,-1.454053622,-1.767926082
MBTPS1,-0.090547163,0.332048296,0.008172355,-0.024667091,0.121039089,-0.26605048
HSDL1,-0.279765339,-0.156212694,0.004205052,-0.005867641,0.403472801,-1.027908712
TAF1C,0.26478066,0.541769996,0.301067411,0.360553598,-0.068145607,-0.056615715
MEAK7,0.076501094,-0.081323755,0.132154358,0.112376936,-0.290527058,-0.101569461
COTL1,-0.044015092,-0.221687343,0.341067779,0.054800398,-0.732406118,-0.272464034
KLHL36,-0.822524078,-0.35716393,0.025309735,0.172296504,0.372923528,0.669841957
USP10,0.085719481,-0.050050299,0.00060571,-0.0750981,0.003051282,0.089280599
ZDHHC7,0.041156812,-0.163693345,0.071520377,-0.020193169,-0.210992817,-0.013263124
KIAA0513,0.383584379,0.849295298,0.06299711,-0.286013192,-1.610134832,-0.148782774
GSE1,-0.379293076,-0.57935724,-0.140175015,0.170075115,0.186337961,1.052411442
GINS2,-0.145372647,-0.181345297,0.02337444,0.045972087,0.263756259,0.627818383
C16orf74,-0.815114716,-1.012300788,0.497667878,0.338158123,3.251573218,4.053252208
EMC8,0.62182895,-0.057260458,0.144121137,0.003380142,0.003458627,0.047332883
COX4I1,0.112851049,0.079258449,0.159169666,-0.024358702,-0.027968754,-0.005857953
IRF8,0.104870324,-0.187471663,0.149965505,0.018823628,-0.01720349,0.232528245
MIR6774,-0.41070997,0.131344309,-0.596197048,-0.099653366,-0.076796373,0.150144362
MTHFSD,0.091579565,0.251754418,0.162817912,0.092756227,-0.106633053,-0.120513769
FBXO31,0.086438526,-0.195873435,0.226309143,0.227170928,0.116362248,0.916896519
MAP1LC3B,-0.051643221,-0.25575696,0.049165591,-0.046912474,-0.085835877,-0.323270328
ZCCHC14,-0.5173668,-0.319950502,-0.020605093,0.09051408,0.987765935,0.293742803
LOC100129215,0.899815485,0.235696576,0.720980297,0.277273317,-0.0254704,0.834304499
KLHDC4,0.187778239,0.07527974,0.019675017,0.227637264,-0.111274722,0.776405957
SLC7A5,0.488207698,-0.13950134,0.466964972,0.327573956,0.059574542,0.813612596
BANP,0.182842425,-0.12526975,0.423783291,0.048755409,-0.372944411,-0.358476027
ZFPM1,-0.001870577,-0.004224672,1.12151222,0.093101691,-0.378871018,0.344294369
ZC3H18,0.380996252,0.251873881,0.259803909,0.174355638,-0.22698266,0.041098187
CYBA,0.334665717,0.267070925,0.727968654,0.308407972,-0.477293968,0.057087801
MVD,-0.709877496,-0.467315106,0.669384004,0.284048997,-0.376905624,0.29319705
SNAI3-AS1,-1.210054612,-0.911062011,0.078550373,-0.296440412,-0.142679893,0.619254128
SNAI3,-0.897989554,-1.067824032,0.582325886,0.512310562,-0.642844783,2.214656742
RNF166,-0.475862384,-0.241828572,0.339603492,0.353883384,0.398300488,1.607552902
CTU2,0.888103,0.204268045,0.554645922,0.344371603,-0.678953095,1.062738085
PIEZO1,-0.212236218,-0.142578442,0.353479714,0.37840399,0.063683996,1.58191688
CDT1,-0.196309564,-0.067684213,0.751650916,0.220215933,0.083486905,0.590727391
APRT,0.255157451,0.272476407,0.586321221,0.249757668,0.197431136,0.632264147
GALNS,0.185732807,-0.02435957,0.30562009,0.154042415,-0.901771173,0.059554224
TRAPPC2L,0.267401995,-0.10457123,0.273002766,0.06453555,-0.134246184,0.44360231
CBFA2T3,-0.240584608,-0.974251265,0.32055675,0.306133484,0.083252308,1.882962612
LOC101927793,-0.99034207,-0.340625955,-0.395005221,0.531713566,0.147104251,1.202544907
ACSF3,-0.240519261,0.068190756,0.091959091,0.215546328,-0.108719257,0.437870917
ZNF778,-0.261459365,-0.518810659,0.175084588,0.153456854,0.31730589,-0.484695193
ANKRD11,0.100592425,-0.071248144,-0.073584094,0.062146207,-0.195708139,-0.03716133
LOC105371414,-0.741990941,0.567268359,-1.553642201,0.016466219,-1.062463626,-0.805521707
SPG7,-0.159615812,0.284453717,-0.165850508,0.088063837,-0.21430882,0.038044988
LOC101930112,-0.159615812,0.284453717,-0.165850508,0.088063837,-0.21430882,0.038044988
RPL13,0.250020691,0.183523573,0.493179513,0.024797559,-0.0630046,0.382376301
CHMP1A,0.536691155,0.415032284,0.50582475,0.202702761,-0.449643681,-0.616625641
SPATA33,-0.098462258,0.119781341,0.258073645,0.356293666,0.277771393,-0.014193713
CDK10,-0.082138701,0.205219827,0.115708987,0.296434744,0.178828305,0.572717622
SPATA2L,0.083349488,0.74855387,1.00413972,0.710808962,-0.19017367,1.252639244
VPS9D1,0.046164778,-0.053946283,-0.394068474,-0.075274078,0.000592679,0.955182051
VPS9D1-AS1,0.398989466,0.24872909,-0.178404704,0.264671768,-0.190403146,1.742849613
ZNF276,-0.216544959,-0.008713391,-0.020666548,0.118019935,0.358764422,0.830687012
FANCA,-0.234111135,0.242660407,-0.076852785,0.077171407,0.156656203,-0.323919806
TCF25,-0.113461558,0.180246675,0.114952121,0.07058478,-0.09270959,-0.101382246
MC1R,-0.644607178,0.968874755,-0.267521083,0.151304035,0.137226393,-1.023570211
DEF8,-0.046858077,-0.079870808,0.164067571,0.138634807,0.106283457,0.63458111
CENPBD1,-0.072514055,-0.299937497,0.26902671,0.112863908,0.190993197,-0.265553192
AFG3L1P,-0.09222419,0.163284787,-0.186724304,0.320975272,0.30423368,-0.187920699
DBNDD1,-1.165875282,-0.211526729,0.33435915,0.086136146,1.99960812,1.482477204
GAS8,-0.18071212,0.745205306,0.322684417,0.072468807,0.151397558,-0.458582291
TLCD3A,0.321330594,0.054485168,0.202541675,0.053289432,0.293607535,0.772104415
GEMIN4,0.423667568,-0.128120082,0.122968561,0.148705099,0.126673059,0.528204204
GLOD4,0.096483367,-0.30636009,0.029476845,-0.034787521,0.301387274,0.31229856
MRM3,0.440148217,0.081747608,0.101937529,-0.013958018,-0.386322145,-0.06434793
ABR,0.216689217,0.707009219,0.568606052,0.329172608,-0.264033401,1.025634441
CRK,0.218803548,0.155341113,0.445740979,0.260415006,-0.001018757,-0.480851645
MYO1C,-0.315158519,-0.246682614,0.25773011,0.179844341,-0.10972835,0.668367646
INPP5K,-0.062197932,0.215501251,0.221029154,0.254547586,-0.055157809,0.32444203
PITPNA,0.008931513,-0.267720454,0.049294489,0.016459734,-0.155610031,-0.055244981
WDR81,0.190580647,-0.663880707,0.874609528,0.447409913,-0.61876935,1.34090223
SERPINF1,-1.319879523,-0.223167328,0.250596489,0.124887934,-1.008211466,0.420528296
SMYD4,-0.49072444,0.047398894,-0.215994698,0.122141389,-0.03061831,0.249505317
RPA1,-0.203583518,-0.293235428,0.011131484,-0.07388598,0.208500721,0.099092829
DPH1,-0.126285492,0.011849718,0.157378918,0.260227956,-0.028041422,0.983371275
HIC1,0.108555966,0.228378299,0.768010243,0.185124053,-2.105003441,-3.232209972
SMG6,-0.350113653,0.178988404,-0.119391142,-0.015663081,-0.47605607,-1.016467907
SRR,-0.204756538,-0.137578721,0.080370844,-0.115244265,-0.271336236,-0.415562892
TSR1,0.529117466,-0.263064159,-0.029164584,-0.104020219,-0.225644277,0.239391237
SGSM2,-0.087798925,-0.083942425,0.186547081,0.334567587,-0.387166081,0.214139468
MNT,-0.570166823,-0.155125991,0.174884109,0.435719895,0.098184622,1.613141385
METTL16,0.336909819,-0.088163223,0.084857802,0.051992053,0.121314824,0.154859332
PAFAH1B1,0.019635825,-0.123008454,-0.011850135,-0.074556921,0.063124199,-0.31538341
CLUH,0.848755344,0.107279288,0.464058046,0.297690361,-0.44258871,0.894316918
RAP1GAP2,-0.634655318,-0.507591004,0.125152754,0.371529754,1.376299937,2.552749122
TRPV1,-0.37448871,-0.34253239,0.075085857,0.275988311,0.204665707,0.425428627
SHPK,0.367729991,-0.123449556,0.203338019,-0.154949594,-0.560669505,-0.320445583
CTNS,0.479596534,-0.076556808,-0.115473965,0.12556246,-0.978241208,-0.25789609
P2RX5,0.212101649,-0.281255446,-0.220538294,0.072341418,-1.470389958,-2.039195114
ITGAE,0.586280713,-0.003828785,0.099755958,-0.010825363,-0.589266745,-1.034473128
HASPIN,0.205449727,0.225029754,-0.09728646,-0.114769406,-0.093518121,-0.88981728
NCBP3,-0.118401292,0.261611032,-0.110755445,0.012150261,0.284397737,-0.192764486
P2RX1,-0.362635933,1.626666289,-0.044339664,0.255820543,0.560795309,-0.212014334
ATP2A3,0.421230641,2.376018836,0.48874732,0.345484434,0.69421206,1.935950874
ZZEF1,-0.179081001,0.688641553,-0.158291344,0.082127593,-0.26667899,-0.348280597
CYB5D2,-0.687800022,0.723295542,0.271092453,0.16272732,0.209423262,0.46282136
ANKFY1,0.110745342,0.111449844,-0.235105458,-0.086847407,-0.448133003,-0.872901489
UBE2G1,0.254401706,-0.155314636,0.057017483,0.031287496,0.200530294,0.063945034
SPNS3,-1.289983127,0.161854978,0.831077292,0.57946176,3.312407755,0.906300052
SPNS2,-1.003063081,-0.902839472,0.470119444,0.28897807,1.396925908,3.070756472
MYBBP1A,0.929154042,-0.069092368,0.356912983,0.369990198,-0.262944253,1.561573851
PELP1,0.327989582,0.295863981,0.23667332,0.250717175,-0.092626213,0.691306661
ARRB2,-0.57851938,-0.174021114,0.307366678,0.306528019,1.402082329,1.60263185
MED11,-0.408084205,0.133083048,0.130471676,0.286829619,-0.173650421,0.090098454
CXCL16,-1.198542627,-1.476112306,0.487484836,0.318766671,1.524940824,1.704045143
PSMB6,0.397314082,0.098215489,0.21307038,0.04850467,-0.083851427,-0.244566923
PLD2,-0.147804211,0.421267369,-0.15714824,0.521100611,-0.650072171,0.124247391
MINK1,-0.375925583,-0.107182986,0.052200997,0.243239336,-0.1845417,0.814244493
SLC25A11,0.104968209,-0.087581126,0.264157308,0.052108308,0.306498872,0.953231209
RNF167,-0.219936929,0.02014104,0.142090352,-0.00482575,0.465285588,0.518160125
PFN1,0.229047455,-0.131561416,0.245167612,-0.096163782,-0.555718762,-0.12079352
ENO3,0.287960302,0.172194465,-0.147421194,0.04446054,-1.029994716,-0.206787991
SPAG7,-0.020536125,-0.110759073,0.230061668,0.038735558,-0.232411837,-0.186448857
CAMTA2,-0.402326009,-0.004383212,0.030662253,0.264477376,-0.269023127,0.472350648
INCA1,-0.716211924,-0.473073587,-0.3280798,0.195834086,0.624186684,0.483294851
KIF1C,0.324622518,0.040777251,0.266908377,0.144572173,-0.39532917,0.071459699
ZNF232,-0.14772891,-0.419678244,-0.062283281,0.133443678,-0.009917555,1.087432195
LOC101928000,0.163745005,-0.628324465,0.180875326,-0.464404741,0.18461784,0.478368365
ZNF594,-0.469201264,0.028172954,-0.568927125,0.000541213,0.210800819,-0.194207194
RABEP1,0.141136823,-0.290282612,-0.112267716,-0.027086783,-0.071734179,0.190141576
NUP88,0.241093742,-0.157807014,-0.110093754,-0.114574437,0.038436035,0.159268665
RPAIN,-0.175458211,-0.122864935,-0.105606666,0.03568672,0.139325236,0.808889467
C1QBP,0.470723127,-0.204871544,0.000873243,-0.085974888,0.01393367,0.622280436
DHX33,0.366110326,-0.236033187,-0.062069736,0.078488312,0.238536528,0.979458929
DERL2,0.349844671,0.484956777,0.017528815,-0.012953047,-0.198318364,-0.677496648
